μ子数据
开始时间,19:03:09
20241215 19:04:09,1.02
20241215 19:04:09,3.36
20241215 19:04:09,1.19
20241215 19:04:09,5.08
20241215 19:04:09,1.53
20241215 19:04:09,0.87
20241215 19:04:09,9.2
20241215 19:04:09,3.4
20241215 19:04:09,5.28
20241215 19:04:09,0.28
20241215 19:04:09,3.3
20241215 19:04:09,0.42
20241215 19:04:09,1.25
20241215 19:04:09,1.59
20241215 19:04:09,2.19
20241215 19:04:09,0.76
20241215 19:04:09,0.46
20241215 19:04:09,0.18
20241215 19:04:09,0.12
20241215 19:04:10,0.97
20241215 19:04:10,1.47
20241215 19:04:10,0.28
20241215 19:04:10,2.98
20241215 19:04:10,2.31
20241215 19:04:10,4.1
20241215 19:04:10,1.32
20241215 19:04:10,0.29
20241215 19:04:10,5.59
20241215 19:04:10,2.5
20241215 19:04:10,0.61
20241215 19:04:10,0.63
20241215 19:04:10,0.15
20241215 19:04:10,0.27
20241215 19:04:10,1.03
20241215 19:04:10,0.32
20241215 19:04:10,5.2
20241215 19:04:10,1.18
20241215 19:04:10,13.8
20241215 19:04:10,2
20241215 19:04:10,5.16
20241215 19:04:10,0.18
20241215 19:04:11,0.32
20241215 19:04:11,0.24
20241215 19:04:11,0.46
20241215 19:04:11,0.91
20241215 19:04:11,1.22
20241215 19:04:11,2.41
20241215 19:04:11,0.1
20241215 19:04:11,4.4
20241215 19:04:11,3.49
20241215 19:04:11,0.74
20241215 19:04:11,4.58
20241215 19:04:11,2.79
20241215 19:04:11,1.59
20241215 19:04:11,2.78
20241215 19:04:11,1.81
20241215 19:04:11,3.47
20241215 19:04:11,2.06
20241215 19:04:11,0.36
20241215 19:04:11,1.38
20241215 19:04:12,1.27
20241215 19:04:12,0.2
20241215 19:04:12,1.63
20241215 19:04:12,7.1
20241215 19:04:12,1.89
20241215 19:04:12,0.16
20241215 19:04:12,2.54
20241215 19:04:12,1.71
20241215 19:04:12,3.2
20241215 19:04:12,3.45
20241215 19:04:12,3.05
20241215 19:04:12,2.08
20241215 19:04:12,7.21
20241215 19:04:13,2.8
20241215 19:04:13,1.8
20241215 19:04:13,1.95
20241215 19:04:13,2.96
20241215 19:04:13,3.64
20241215 19:04:13,2.31
20241215 19:04:13,0.56
20241215 19:04:13,0.91
20241215 19:04:13,4.72
20241215 19:04:13,0.42
20241215 19:04:13,5.21
20241215 19:04:13,4.75
20241215 19:04:13,3
20241215 19:04:13,0.58
20241215 19:04:13,1.45
20241215 19:04:13,2.87
20241215 19:04:13,0.66
20241215 19:04:13,0.38
20241215 19:04:13,1.77
20241215 19:04:14,2.8
20241215 19:04:14,0.32
20241215 19:04:14,0.33
20241215 19:04:14,1.64
20241215 19:04:14,0.45
20241215 19:04:14,1.69
20241215 19:04:14,2.05
20241215 19:04:14,0.49
20241215 19:04:14,2.67
20241215 19:04:14,0.81
20241215 19:04:14,3.56
20241215 19:04:14,2.19
20241215 19:04:14,3.27
20241215 19:04:14,2.01
20241215 19:04:14,5.31
20241215 19:04:14,2.14
20241215 19:04:15,0.69
20241215 19:04:15,4.8
20241215 19:04:15,3.16
20241215 19:04:15,2.9
20241215 19:04:15,1.45
20241215 19:04:15,0.26
20241215 19:04:15,1.7
20241215 19:04:15,1.49
20241215 19:04:15,1.09
20241215 19:04:15,3.2
20241215 19:04:15,0.92
20241215 19:04:15,13.26
20241215 19:04:15,9.15
20241215 19:04:15,3.81
20241215 19:04:15,3.91
20241215 19:04:15,1.95
20241215 19:04:16,4.59
20241215 19:04:16,7.47
20241215 19:04:16,1.19
20241215 19:04:16,0.82
20241215 19:04:16,4.99
20241215 19:04:16,2.64
20241215 19:04:16,1.27
20241215 19:04:16,7.14
20241215 19:04:16,2.01
20241215 19:04:16,0.54
20241215 19:04:16,1.41
20241215 19:04:16,0.68
20241215 19:04:16,2.84
20241215 19:04:16,1.91
20241215 19:04:16,6.99
20241215 19:04:16,5.29
20241215 19:04:16,1.67
20241215 19:04:16,2.88
20241215 19:04:16,6.07
20241215 19:04:16,2.49
20241215 19:04:16,0.18
20241215 19:04:16,4.58
20241215 19:04:16,7.06
20241215 19:04:17,9.91
20241215 19:04:17,0.17
20241215 19:04:17,7.46
20241215 19:04:17,2.22
20241215 19:04:17,0.35
20241215 19:04:17,0.3
20241215 19:04:17,0.12
20241215 19:04:17,0.88
20241215 19:04:17,0.77
20241215 19:04:17,1.67
20241215 19:04:17,1.23
20241215 19:04:17,4.47
20241215 19:04:17,1.64
20241215 19:04:17,1.19
20241215 19:04:17,0.19
20241215 19:04:17,0.34
20241215 19:04:17,0.62
20241215 19:04:17,4.43
20241215 19:04:17,3.16
20241215 19:04:17,1.05
20241215 19:04:17,8.04
20241215 19:04:18,0.26
20241215 19:04:18,1.14
20241215 19:04:18,1.46
20241215 19:04:18,3.07
20241215 19:04:18,2.76
20241215 19:04:18,0.62
20241215 19:04:18,9.59
20241215 19:04:18,2.58
20241215 19:04:18,5.35
20241215 19:04:18,0.15
20241215 19:04:18,2.71
20241215 19:04:18,0.61
20241215 19:04:18,5.37
20241215 19:04:18,1.82
20241215 19:04:18,4.69
20241215 19:04:18,2.2
20241215 19:04:18,0.24
20241215 19:04:19,4.18
20241215 19:04:19,0.57
20241215 19:04:19,5.3
20241215 19:04:19,2.23
20241215 19:04:19,2.17
20241215 19:04:19,0.86
20241215 19:04:19,1.13
20241215 19:04:19,1.62
20241215 19:04:19,0.21
20241215 19:04:19,7.66
20241215 19:04:19,0.55
20241215 19:04:19,2.18
20241215 19:04:19,2.27
20241215 19:04:19,2.2
20241215 19:04:19,0.84
20241215 19:04:19,4.01
20241215 19:04:19,0.48
20241215 19:04:19,0.25
20241215 19:04:20,1.13
20241215 19:04:20,2.91
20241215 19:04:20,1.48
20241215 19:04:20,0.78
20241215 19:04:20,1.14
20241215 19:04:20,0.78
20241215 19:04:20,3.09
20241215 19:04:20,6.69
20241215 19:04:20,4.2
20241215 19:04:20,3.72
20241215 19:04:20,0.74
20241215 19:04:21,3.24
20241215 19:04:21,3.71
20241215 19:04:21,2.56
20241215 19:04:21,2.95
20241215 19:04:21,0.61
20241215 19:04:21,2.44
20241215 19:04:21,1.87
20241215 19:04:21,3.61
20241215 19:04:21,0.5
20241215 19:04:21,0.13
20241215 19:04:21,2.96
20241215 19:04:21,0.15
20241215 19:04:21,5.55
20241215 19:04:21,3.17
20241215 19:04:21,1.97
20241215 19:04:21,0.54
20241215 19:04:21,0.92
20241215 19:04:21,0.15
20241215 19:04:21,2.25
20241215 19:04:21,1.39
20241215 19:04:21,0.33
20241215 19:04:21,0.96
20241215 19:04:21,0.98
20241215 19:04:22,0.41
20241215 19:04:22,1.18
20241215 19:04:22,9.41
20241215 19:04:22,2.2
20241215 19:04:22,0.89
20241215 19:04:22,2.86
20241215 19:04:22,0.63
20241215 19:04:22,1.93
20241215 19:04:22,2.86
20241215 19:04:22,0.41
20241215 19:04:22,1.7
20241215 19:04:22,0.56
20241215 19:04:22,2.22
20241215 19:04:22,0.48
20241215 19:04:22,4.2
20241215 19:04:22,2.4
20241215 19:04:22,0.31
20241215 19:04:22,2.13
20241215 19:04:22,0.93
20241215 19:04:22,9.69
20241215 19:04:23,1.48
20241215 19:04:23,1.71
20241215 19:04:23,0.64
20241215 19:04:23,0.31
20241215 19:04:23,4.05
20241215 19:04:23,1.45
20241215 19:04:23,2.61
20241215 19:04:23,5.62
20241215 19:04:23,0.6
20241215 19:04:23,1.69
20241215 19:04:23,2.19
20241215 19:04:23,3.14
20241215 19:04:23,1.06
20241215 19:04:23,0.77
20241215 19:04:23,1.67
20241215 19:04:23,4.13
20241215 19:04:23,0.52
20241215 19:04:23,3.66
20241215 19:04:23,2.62
20241215 19:04:23,1.23
20241215 19:04:23,0.1
20241215 19:04:23,0.36
20241215 19:04:24,0.53
20241215 19:04:24,3.21
20241215 19:04:24,4.41
20241215 19:04:24,0.41
20241215 19:04:24,1.64
20241215 19:04:24,9.16
20241215 19:04:24,0.55
20241215 19:04:24,4.67
20241215 19:04:24,0.13
20241215 19:04:24,5
20241215 19:04:24,1.31
20241215 19:04:24,5.62
20241215 19:04:24,2.57
20241215 19:04:24,0.6
20241215 19:04:24,2.54
20241215 19:04:24,3.49
20241215 19:04:24,0.68
20241215 19:04:24,5.06
20241215 19:04:24,2.38
20241215 19:04:24,2.69
20241215 19:04:24,0.59
20241215 19:04:24,0.13
20241215 19:04:24,4.33
20241215 19:04:24,3.79
20241215 19:04:24,0.49
20241215 19:04:24,6.19
20241215 19:04:25,1.18
20241215 19:04:25,1.12
20241215 19:04:25,1.93
20241215 19:04:25,0.71
20241215 19:04:25,0.26
20241215 19:04:25,5.18
20241215 19:04:25,5.34
20241215 19:04:25,2.78
20241215 19:04:25,2.8
20241215 19:04:25,8.71
20241215 19:04:25,0.32
20241215 19:04:25,0.23
20241215 19:04:25,0.33
20241215 19:04:25,13.71
20241215 19:04:25,1.54
20241215 19:04:25,5.28
20241215 19:04:25,0.43
20241215 19:04:25,5.18
20241215 19:04:25,1.84
20241215 19:04:25,0.18
20241215 19:04:26,0.92
20241215 19:04:26,5.06
20241215 19:04:26,4.2
20241215 19:04:26,1.94
20241215 19:04:26,2.27
20241215 19:04:26,2.29
20241215 19:04:26,1.1
20241215 19:04:26,3.33
20241215 19:04:26,4.56
20241215 19:04:26,10.85
20241215 19:04:26,0.24
20241215 19:04:26,0.54
20241215 19:04:26,8.06
20241215 19:04:26,4.47
20241215 19:04:26,3.67
20241215 19:04:26,1.18
20241215 19:04:26,4.42
20241215 19:04:27,1.09
20241215 19:04:27,4.5
20241215 19:04:27,0.11
20241215 19:04:27,0.27
20241215 19:04:27,0.36
20241215 19:04:27,3.97
20241215 19:04:27,1.73
20241215 19:04:27,1.16
20241215 19:04:27,0.82
20241215 19:04:27,0.12
20241215 19:04:27,0.79
20241215 19:04:27,2.02
20241215 19:04:27,0.25
20241215 19:04:27,2.57
20241215 19:04:27,3
20241215 19:04:27,0.71
20241215 19:04:27,1.24
20241215 19:04:28,0.82
20241215 19:04:28,0.38
20241215 19:04:28,7.19
20241215 19:04:28,9.09
20241215 19:04:28,1.53
20241215 19:04:28,2.5
20241215 19:04:28,1.82
20241215 19:04:28,0.59
20241215 19:04:28,2.3
20241215 19:04:28,0.33
20241215 19:04:28,0.78
20241215 19:04:28,8.25
20241215 19:04:28,4.46
20241215 19:04:28,2.65
20241215 19:04:28,0.5
20241215 19:04:28,2.66
20241215 19:04:28,1.11
20241215 19:04:28,0.19
20241215 19:04:28,0.96
20241215 19:04:28,0.33
20241215 19:04:28,2.07
20241215 19:04:28,2.2
20241215 19:04:28,6.68
20241215 19:04:28,0.96
20241215 19:04:28,1.97
20241215 19:04:28,1.52
20241215 19:04:28,0.44
20241215 19:04:28,3.4
20241215 19:04:28,0.44
20241215 19:04:28,0.62
20241215 19:04:28,1.7
20241215 19:04:28,0.39
20241215 19:04:28,0.19
20241215 19:04:28,0.88
20241215 19:04:29,4.03
20241215 19:04:29,0.14
20241215 19:04:29,1.52
20241215 19:04:29,7.9
20241215 19:04:29,1.38
20241215 19:04:29,0.27
20241215 19:04:29,3.27
20241215 19:04:29,0.87
20241215 19:04:29,5.05
20241215 19:04:29,0.92
20241215 19:04:29,1.07
20241215 19:04:29,5.52
20241215 19:04:29,0.43
20241215 19:04:29,0.12
20241215 19:04:29,2.26
20241215 19:04:29,2.59
20241215 19:04:29,5.29
20241215 19:04:29,1.6
20241215 19:04:29,1.24
20241215 19:04:29,0.33
20241215 19:04:29,0.17
20241215 19:04:29,1.97
20241215 19:04:29,1.22
20241215 19:04:29,1.52
20241215 19:04:30,0.3
20241215 19:04:30,1.11
20241215 19:04:30,0.26
20241215 19:04:30,1.31
20241215 19:04:30,7.44
20241215 19:04:30,3.59
20241215 19:04:30,2.87
20241215 19:04:30,1.07
20241215 19:04:30,2.43
20241215 19:04:30,1.19
20241215 19:04:30,1.82
20241215 19:04:30,0.13
20241215 19:04:30,0.48
20241215 19:04:30,5.75
20241215 19:04:30,1.7
20241215 19:04:30,3.93
20241215 19:04:30,0.8
20241215 19:04:30,1.04
20241215 19:04:30,1.72
20241215 19:04:30,2.31
20241215 19:04:30,7.58
20241215 19:04:30,0.33
20241215 19:04:30,5.65
20241215 19:04:30,4.07
20241215 19:04:31,0.91
20241215 19:04:31,1.01
20241215 19:04:31,4.53
20241215 19:04:31,0.87
20241215 19:04:31,1.87
20241215 19:04:31,0.77
20241215 19:04:31,0.58
20241215 19:04:31,1.03
20241215 19:04:31,0.57
20241215 19:04:31,0.5
20241215 19:04:31,0.7
20241215 19:04:31,6.6
20241215 19:04:31,4.58
20241215 19:04:31,1.3
20241215 19:04:31,1.12
20241215 19:04:32,2.4
20241215 19:04:32,5.72
20241215 19:04:32,0.47
20241215 19:04:32,5.89
20241215 19:04:32,0.5
20241215 19:04:32,1.38
20241215 19:04:32,0.73
20241215 19:04:32,2.56
20241215 19:04:32,1.37
20241215 19:04:32,1.25
20241215 19:04:32,1.89
20241215 19:04:32,0.72
20241215 19:04:32,5.14
20241215 19:04:32,0.71
20241215 19:04:32,2.78
20241215 19:04:32,2.06
20241215 19:04:32,2.04
20241215 19:04:32,4.5
20241215 19:04:32,0.33
20241215 19:04:32,1.98
20241215 19:04:32,4.83
20241215 19:04:32,2.58
20241215 19:04:32,3.6
20241215 19:04:32,1.72
20241215 19:04:33,1.02
20241215 19:04:33,1.96
20241215 19:04:33,0.32
20241215 19:04:33,1
20241215 19:04:33,3.02
20241215 19:04:33,8.42
20241215 19:04:33,1.75
20241215 19:04:33,0.34
20241215 19:04:33,0.73
20241215 19:04:33,2.4
20241215 19:04:33,0.98
20241215 19:04:33,2.78
20241215 19:04:33,0.84
20241215 19:04:33,1.98
20241215 19:04:33,0.12
20241215 19:04:33,2.5
20241215 19:04:33,0.91
20241215 19:04:33,6.5
20241215 19:04:33,1.13
20241215 19:04:33,0.51
20241215 19:04:34,0.83
20241215 19:04:34,1.07
20241215 19:04:34,1.46
20241215 19:04:34,1.81
20241215 19:04:34,0.42
20241215 19:04:34,2.11
20241215 19:04:34,3.47
20241215 19:04:34,2.26
20241215 19:04:34,3.36
20241215 19:04:34,0.53
20241215 19:04:34,1.18
20241215 19:04:34,1.62
20241215 19:04:34,1.14
20241215 19:04:34,3.34
20241215 19:04:34,6.14
20241215 19:04:34,0.81
20241215 19:04:34,0.49
20241215 19:04:34,1.25
20241215 19:04:35,6.15
20241215 19:04:35,1.89
20241215 19:04:35,5.08
20241215 19:04:35,0.51
20241215 19:04:35,0.93
20241215 19:04:35,0.27
20241215 19:04:35,1.43
20241215 19:04:35,0.23
20241215 19:04:35,8.21
20241215 19:04:35,0.52
20241215 19:04:35,3.61
20241215 19:04:35,0.84
20241215 19:04:35,0.31
20241215 19:04:35,5.03
20241215 19:04:35,2.56
20241215 19:04:35,4.77
20241215 19:04:35,6.14
20241215 19:04:35,5.81
20241215 19:04:35,2.48
20241215 19:04:35,4.51
20241215 19:04:36,0.84
20241215 19:04:36,2.02
20241215 19:04:36,6.48
20241215 19:04:36,4.16
20241215 19:04:36,6.98
20241215 19:04:36,0.24
20241215 19:04:36,0.19
20241215 19:04:36,1.24
20241215 19:04:36,4.06
20241215 19:04:36,1.4
20241215 19:04:36,1.65
20241215 19:04:36,0.37
20241215 19:04:36,1.28
20241215 19:04:36,7.43
20241215 19:04:36,3.46
20241215 19:04:36,1.99
20241215 19:04:37,9.54
20241215 19:04:37,1.52
20241215 19:04:37,0.45
20241215 19:04:37,0.46
20241215 19:04:37,0.5
20241215 19:04:37,0.67
20241215 19:04:37,3.01
20241215 19:04:37,4.49
20241215 19:04:37,0.19
20241215 19:04:37,4.3
20241215 19:04:37,1.25
20241215 19:04:37,0.45
20241215 19:04:37,5.05
20241215 19:04:37,0.56
20241215 19:04:38,0.94
20241215 19:04:38,1.29
20241215 19:04:38,2.77
20241215 19:04:38,0.13
20241215 19:04:38,1.57
20241215 19:04:38,3.04
20241215 19:04:38,0.38
20241215 19:04:38,0.95
20241215 19:04:38,0.77
20241215 19:04:38,6.71
20241215 19:04:38,3.16
20241215 19:04:38,1.3
20241215 19:04:38,3.6
20241215 19:04:38,3.91
20241215 19:04:38,0.63
20241215 19:04:38,3.93
20241215 19:04:38,1.59
20241215 19:04:39,0.41
20241215 19:04:39,0.92
20241215 19:04:39,1.27
20241215 19:04:39,2.45
20241215 19:04:39,3.74
20241215 19:04:39,0.56
20241215 19:04:39,2.33
20241215 19:04:39,1.11
20241215 19:04:39,9.02
20241215 19:04:40,0.13
20241215 19:04:40,0.59
20241215 19:04:40,1.68
20241215 19:04:40,0.51
20241215 19:04:40,0.53
20241215 19:04:40,0.29
20241215 19:04:40,4.72
20241215 19:04:40,2.14
20241215 19:04:40,0.37
20241215 19:04:40,0.35
20241215 19:04:40,0.69
20241215 19:04:40,1.4
20241215 19:04:40,1.09
20241215 19:04:41,2.13
20241215 19:04:41,3.36
20241215 19:04:41,3.55
20241215 19:04:41,1.14
20241215 19:04:41,0.13
20241215 19:04:41,11.05
20241215 19:04:41,1.55
20241215 19:04:41,6.11
20241215 19:04:41,1.26
20241215 19:04:41,0.47
20241215 19:04:41,1.26
20241215 19:04:41,0.64
20241215 19:04:41,0.13
20241215 19:04:41,3.55
20241215 19:04:41,4.32
20241215 19:04:41,0.28
20241215 19:04:41,5.13
20241215 19:04:41,6.93
20241215 19:04:41,1.39
20241215 19:04:41,1.74
20241215 19:04:42,0.29
20241215 19:04:42,1.69
20241215 19:04:42,2.44
20241215 19:04:42,5.09
20241215 19:04:42,0.63
20241215 19:04:42,1.99
20241215 19:04:42,3.55
20241215 19:04:42,0.17
20241215 19:04:42,2.42
20241215 19:04:42,3.24
20241215 19:04:42,0.34
20241215 19:04:42,6.18
20241215 19:04:42,3.87
20241215 19:04:42,7.48
20241215 19:04:43,2.78
20241215 19:04:43,3.08
20241215 19:04:43,2.73
20241215 19:04:43,1.89
20241215 19:04:43,2.25
20241215 19:04:43,0.2
20241215 19:04:43,0.32
20241215 19:04:43,1.82
20241215 19:04:43,0.75
20241215 19:04:43,0.58
20241215 19:04:43,0.2
20241215 19:04:43,4.55
20241215 19:04:43,3.45
20241215 19:04:43,0.74
20241215 19:04:43,1.21
20241215 19:04:43,1.35
20241215 19:04:43,4.62
20241215 19:04:43,0.66
20241215 19:04:43,6.82
20241215 19:04:44,1.58
20241215 19:04:44,0.54
20241215 19:04:44,0.71
20241215 19:04:44,1
20241215 19:04:44,0.73
20241215 19:04:44,13.57
20241215 19:04:44,5.41
20241215 19:04:44,0.5
20241215 19:04:44,0.49
20241215 19:04:44,0.79
20241215 19:04:44,0.83
20241215 19:04:44,5.47
20241215 19:04:44,1.51
20241215 19:04:44,0.15
20241215 19:04:44,3.5
20241215 19:04:45,2.44
20241215 19:04:45,1.86
20241215 19:04:45,5.46
20241215 19:04:45,2.47
20241215 19:04:45,2.15
20241215 19:04:45,2.83
20241215 19:04:45,0.8
20241215 19:04:45,0.31
20241215 19:04:45,1.55
20241215 19:04:45,4.81
20241215 19:04:45,1.94
20241215 19:04:45,0.3
20241215 19:04:45,0.65
20241215 19:04:45,0.29
20241215 19:04:46,0.38
20241215 19:04:46,2.88
20241215 19:04:46,0.73
20241215 19:04:46,4.96
20241215 19:04:46,1.12
20241215 19:04:46,0.58
20241215 19:04:46,5.31
20241215 19:04:46,6.27
20241215 19:04:46,0.85
20241215 19:04:46,4.73
20241215 19:04:46,0.7
20241215 19:04:46,0.24
20241215 19:04:46,2.54
20241215 19:04:46,6.9
20241215 19:04:46,0.36
20241215 19:04:46,1.26
20241215 19:04:47,0.55
20241215 19:04:47,3.33
20241215 19:04:47,3.11
20241215 19:04:47,0.33
20241215 19:04:47,0.19
20241215 19:04:47,1.55
20241215 19:04:47,1.35
20241215 19:04:47,4.76
20241215 19:04:47,0.77
20241215 19:04:47,0.31
20241215 19:04:47,0.14
20241215 19:04:47,0.45
20241215 19:04:47,5.19
20241215 19:04:47,1.11
20241215 19:04:47,4.44
20241215 19:04:47,0.65
20241215 19:04:47,3.11
20241215 19:04:47,1.41
20241215 19:04:47,1.3
20241215 19:04:47,2.71
20241215 19:04:47,0.88
20241215 19:04:47,6.67
20241215 19:04:47,1.55
20241215 19:04:47,0.24
20241215 19:04:47,1.11
20241215 19:04:48,3.97
20241215 19:04:48,4.27
20241215 19:04:48,0.67
20241215 19:04:48,3.16
20241215 19:04:48,1.42
20241215 19:04:48,2.13
20241215 19:04:48,2.68
20241215 19:04:48,6.71
20241215 19:04:48,1.78
20241215 19:04:48,1.31
20241215 19:04:48,2.12
20241215 19:04:48,0.95
20241215 19:04:48,1.57
20241215 19:04:48,0.4
20241215 19:04:48,0.85
20241215 19:04:48,1.67
20241215 19:04:48,0.79
20241215 19:04:48,1.14
20241215 19:04:48,0.45
20241215 19:04:48,1.36
20241215 19:04:48,9.1
20241215 19:04:48,2.04
20241215 19:04:48,1.2
20241215 19:04:48,1.55
20241215 19:04:48,0.11
20241215 19:04:48,0.2
20241215 19:04:48,0.63
20241215 19:04:49,0.28
20241215 19:04:49,0.93
20241215 19:04:49,1.22
20241215 19:04:49,2.12
20241215 19:04:49,4.08
20241215 19:04:49,0.56
20241215 19:04:49,2.35
20241215 19:04:49,4.03
20241215 19:04:49,0.16
20241215 19:04:49,1.27
20241215 19:04:49,0.75
20241215 19:04:49,0.59
20241215 19:04:49,0.24
20241215 19:04:49,6.54
20241215 19:04:49,0.27
20241215 19:04:49,1.35
20241215 19:04:49,2.35
20241215 19:04:49,2.52
20241215 19:04:49,0.59
20241215 19:04:49,2.13
20241215 19:04:49,3.56
20241215 19:04:50,3.62
20241215 19:04:50,3.65
20241215 19:04:50,3.4
20241215 19:04:50,7.22
20241215 19:04:50,0.27
20241215 19:04:50,0.2
20241215 19:04:50,1.4
20241215 19:04:50,4.29
20241215 19:04:50,0.92
20241215 19:04:50,2.17
20241215 19:04:50,0.62
20241215 19:04:50,5.09
20241215 19:04:50,2.59
20241215 19:04:50,0.87
20241215 19:04:50,0.16
20241215 19:04:50,0.28
20241215 19:04:50,1
20241215 19:04:50,2.5
20241215 19:04:50,1.83
20241215 19:04:50,1.32
20241215 19:04:50,0.24
20241215 19:04:50,3.32
20241215 19:04:50,0.98
20241215 19:04:50,3.13
20241215 19:04:50,3.95
20241215 19:04:51,11.01
20241215 19:04:51,0.14
20241215 19:04:51,3.6
20241215 19:04:51,0.39
20241215 19:04:51,0.24
20241215 19:04:51,6.3
20241215 19:04:51,2.61
20241215 19:04:51,1.79
20241215 19:04:51,0.12
20241215 19:04:51,3.35
20241215 19:04:51,0.71
20241215 19:04:51,2.12
20241215 19:04:51,0.42
20241215 19:04:51,0.65
20241215 19:04:52,4.75
20241215 19:04:52,0.25
20241215 19:04:52,0.87
20241215 19:04:52,2.48
20241215 19:04:52,0.21
20241215 19:04:52,3.29
20241215 19:04:52,2.16
20241215 19:04:52,5.91
20241215 19:04:52,1.87
20241215 19:04:52,6.17
20241215 19:04:52,2.97
20241215 19:04:52,1.96
20241215 19:04:52,0.14
20241215 19:04:52,1.54
20241215 19:04:52,3.55
20241215 19:04:52,1.03
20241215 19:04:52,2.1
20241215 19:04:52,0.55
20241215 19:04:52,0.27
20241215 19:04:53,0.76
20241215 19:04:53,0.2
20241215 19:04:53,1.67
20241215 19:04:53,2.78
20241215 19:04:53,1.51
20241215 19:04:53,0.88
20241215 19:04:53,2.05
20241215 19:04:53,0.25
20241215 19:04:54,8.94
20241215 19:04:54,0.23
20241215 19:04:54,2.05
20241215 19:04:54,0.81
20241215 19:04:54,0.58
20241215 19:04:54,0.27
20241215 19:04:54,0.86
20241215 19:04:54,0.2
20241215 19:04:54,2.61
20241215 19:04:54,1.68
20241215 19:04:54,1.54
20241215 19:04:54,5.86
20241215 19:04:54,1.06
20241215 19:04:54,1.34
20241215 19:04:54,0.22
20241215 19:04:54,0.39
20241215 19:04:54,2.25
20241215 19:04:54,0.42
20241215 19:04:54,4.38
20241215 19:04:55,6.06
20241215 19:04:55,2.2
20241215 19:04:55,3.19
20241215 19:04:55,12.55
20241215 19:04:55,0.6
20241215 19:04:55,2.71
20241215 19:04:55,1.07
20241215 19:04:55,0.99
20241215 19:04:55,2.35
20241215 19:04:55,0.56
20241215 19:04:55,0.44
20241215 19:04:55,1.62
20241215 19:04:55,0.12
20241215 19:04:56,10.86
20241215 19:04:56,2.43
20241215 19:04:56,0.21
20241215 19:04:56,3.26
20241215 19:04:56,1.73
20241215 19:04:56,4.01
20241215 19:04:56,0.98
20241215 19:04:56,1.8
20241215 19:04:56,1.93
20241215 19:04:56,4.26
20241215 19:04:56,1.69
20241215 19:04:56,1.49
20241215 19:04:56,0.92
20241215 19:04:56,2.55
20241215 19:04:56,2.22
20241215 19:04:57,0.38
20241215 19:04:57,4.06
20241215 19:04:57,1
20241215 19:04:57,4.31
20241215 19:04:57,0.22
20241215 19:04:57,0.32
20241215 19:04:57,0.55
20241215 19:04:57,3.14
20241215 19:04:57,4.21
20241215 19:04:57,1.58
20241215 19:04:58,3.49
20241215 19:04:58,2.01
20241215 19:04:58,7.95
20241215 19:04:58,3.17
20241215 19:04:58,4.19
20241215 19:04:58,0.84
20241215 19:04:58,0.53
20241215 19:04:58,3.62
20241215 19:04:58,1.95
20241215 19:04:58,1.6
20241215 19:04:58,3.19
20241215 19:04:58,1.47
20241215 19:04:58,7.26
20241215 19:04:58,1.74
20241215 19:04:58,0.49
20241215 19:04:58,0.32
20241215 19:04:58,1.96
20241215 19:04:59,0.11
20241215 19:04:59,0.88
20241215 19:04:59,0.14
20241215 19:04:59,0.6
20241215 19:04:59,0.85
20241215 19:04:59,1.3
20241215 19:04:59,0.1
20241215 19:04:59,0.37
20241215 19:04:59,1.59
20241215 19:04:59,0.61
20241215 19:04:59,3.04
20241215 19:04:59,2.26
20241215 19:04:59,1.3
20241215 19:04:59,1.05
20241215 19:04:59,0.92
20241215 19:04:59,8.59
20241215 19:04:59,2.28
20241215 19:04:59,3.58
20241215 19:04:59,2.33
20241215 19:04:59,0.93
20241215 19:04:59,2.27
20241215 19:04:59,3.27
20241215 19:04:59,3.12
20241215 19:05:00,0.6
20241215 19:05:00,0.86
20241215 19:05:00,2.09
20241215 19:05:00,0.42
20241215 19:05:00,6.44
20241215 19:05:00,0.76
20241215 19:05:00,2.73
20241215 19:05:00,1.51
20241215 19:05:00,7.24
20241215 19:05:00,4.05
20241215 19:05:00,1.93
20241215 19:05:00,0.49
20241215 19:05:00,2.61
20241215 19:05:00,1.19
20241215 19:05:00,5.95
20241215 19:05:00,0.23
20241215 19:05:00,0.2
20241215 19:05:00,0.61
20241215 19:05:00,0.76
20241215 19:05:01,1.22
20241215 19:05:01,6.93
20241215 19:05:01,1.04
20241215 19:05:01,4.62
20241215 19:05:01,0.41
20241215 19:05:01,0.67
20241215 19:05:01,5.13
