μ子数据
开始时间,19:01:39
20231105 19:02:39,1.49
20231105 19:02:39,0.37
20231105 19:02:39,2.39
20231105 19:02:39,4.2
20231105 19:02:39,0.94
20231105 19:02:39,2.27
20231105 19:02:39,1.5
20231105 19:02:39,4.24
20231105 19:02:40,1.44
20231105 19:02:40,5.63
20231105 19:02:40,0.23
20231105 19:02:40,0.53
20231105 19:02:40,0.99
20231105 19:02:40,7.5
20231105 19:02:40,1.56
20231105 19:02:40,1.28
20231105 19:02:40,0.81
20231105 19:02:40,4.7
20231105 19:02:40,4.05
20231105 19:02:40,1.39
20231105 19:02:40,6.5
20231105 19:02:40,4.36
20231105 19:02:40,0.29
20231105 19:02:40,4.99
20231105 19:02:40,0.26
20231105 19:02:40,9.99
20231105 19:02:40,1.69
20231105 19:02:40,1.64
20231105 19:02:40,1.88
20231105 19:02:40,1.21
20231105 19:02:40,0.32
20231105 19:02:40,4.01
20231105 19:02:40,6.79
20231105 19:02:41,2.87
20231105 19:02:41,2.77
20231105 19:02:41,9.87
20231105 19:02:41,1.43
20231105 19:02:41,4.71
20231105 19:02:41,0.73
20231105 19:02:41,1.9
20231105 19:02:41,3.66
20231105 19:02:41,0.42
20231105 19:02:41,1.32
20231105 19:02:41,5.16
20231105 19:02:41,0.61
20231105 19:02:41,1.37
20231105 19:02:41,1.75
20231105 19:02:41,2.95
20231105 19:02:41,0.4
20231105 19:02:41,0.32
20231105 19:02:41,2.35
20231105 19:02:41,4.47
20231105 19:02:41,2.66
20231105 19:02:41,5.86
20231105 19:02:41,7.4
20231105 19:02:41,2.3
20231105 19:02:41,1.14
20231105 19:02:41,2.8
20231105 19:02:41,0.13
20231105 19:02:41,2.81
20231105 19:02:41,2.28
20231105 19:02:42,1.6
20231105 19:02:42,7.88
20231105 19:02:42,0.73
20231105 19:02:42,1.39
20231105 19:02:42,2.03
20231105 19:02:42,3.05
20231105 19:02:42,0.22
20231105 19:02:42,0.4
20231105 19:02:42,2.31
20231105 19:02:42,0.75
20231105 19:02:42,0.79
20231105 19:02:42,7.19
20231105 19:02:42,3.01
20231105 19:02:42,2.71
20231105 19:02:42,7.31
20231105 19:02:42,4.1
20231105 19:02:43,3.64
20231105 19:02:43,1.39
20231105 19:02:43,6.46
20231105 19:02:43,0.7
20231105 19:02:43,3.53
20231105 19:02:43,0.15
20231105 19:02:43,2.33
20231105 19:02:43,0.88
20231105 19:02:43,2.01
20231105 19:02:43,1.03
20231105 19:02:43,3.21
20231105 19:02:43,0.32
20231105 19:02:43,3.56
20231105 19:02:43,2.15
20231105 19:02:44,2.55
20231105 19:02:44,2.33
20231105 19:02:44,4.96
20231105 19:02:44,0.42
20231105 19:02:44,2.67
20231105 19:02:44,1.1
20231105 19:02:44,0.59
20231105 19:02:44,2.22
20231105 19:02:44,0.12
20231105 19:02:44,1.28
20231105 19:02:44,4.54
20231105 19:02:44,0.87
20231105 19:02:44,0.99
20231105 19:02:44,0.76
20231105 19:02:44,4.29
20231105 19:02:44,0.38
20231105 19:02:45,0.74
20231105 19:02:45,0.27
20231105 19:02:45,0.24
20231105 19:02:45,2.9
20231105 19:02:45,6.06
20231105 19:02:45,0.39
20231105 19:02:45,2.08
20231105 19:02:45,1.18
20231105 19:02:45,1.64
20231105 19:02:45,4.53
20231105 19:02:45,0.63
20231105 19:02:45,0.61
20231105 19:02:45,6.47
20231105 19:02:45,3.01
20231105 19:02:45,0.27
20231105 19:02:45,3.36
20231105 19:02:45,1.52
20231105 19:02:45,3.68
20231105 19:02:45,0.91
20231105 19:02:46,2.04
20231105 19:02:46,0.57
20231105 19:02:46,0.37
20231105 19:02:46,2.91
20231105 19:02:46,2.26
20231105 19:02:46,0.6
20231105 19:02:46,4.72
20231105 19:02:46,0.18
20231105 19:02:46,3.92
20231105 19:02:46,0.19
20231105 19:02:46,1.17
20231105 19:02:46,0.74
20231105 19:02:46,0.86
20231105 19:02:46,1.29
20231105 19:02:47,1.14
20231105 19:02:47,1.65
20231105 19:02:47,0.89
20231105 19:02:47,0.89
20231105 19:02:47,1.1
20231105 19:02:47,3.34
20231105 19:02:47,1.76
20231105 19:02:47,0.81
20231105 19:02:47,0.8
20231105 19:02:47,3.45
20231105 19:02:47,2.44
20231105 19:02:47,1.58
20231105 19:02:47,0.76
20231105 19:02:47,0.17
20231105 19:02:47,3.06
20231105 19:02:47,0.91
20231105 19:02:47,2.44
20231105 19:02:47,5.89
20231105 19:02:47,1.48
20231105 19:02:47,1.41
20231105 19:02:47,1.09
20231105 19:02:47,0.65
20231105 19:02:47,2.14
20231105 19:02:47,1.12
20231105 19:02:48,0.34
20231105 19:02:48,1.89
20231105 19:02:48,2.56
20231105 19:02:48,7.26
20231105 19:02:48,1.78
20231105 19:02:48,1.03
20231105 19:02:48,3.27
20231105 19:02:48,0.16
20231105 19:02:48,0.58
20231105 19:02:48,0.13
20231105 19:02:48,0.76
20231105 19:02:48,0.22
20231105 19:02:48,1.62
20231105 19:02:48,2.58
20231105 19:02:48,0.25
20231105 19:02:48,0.29
20231105 19:02:48,2
20231105 19:02:48,2.63
20231105 19:02:49,0.81
20231105 19:02:49,2.01
20231105 19:02:49,2.06
20231105 19:02:49,2.58
20231105 19:02:49,2.76
20231105 19:02:49,2.59
20231105 19:02:49,0.29
20231105 19:02:49,1.61
20231105 19:02:49,1.19
20231105 19:02:49,0.36
20231105 19:02:49,1.15
20231105 19:02:49,0.25
20231105 19:02:49,2.75
20231105 19:02:49,4.07
20231105 19:02:49,3.25
20231105 19:02:49,0.13
20231105 19:02:49,0.65
20231105 19:02:49,1.89
20231105 19:02:49,2.98
20231105 19:02:50,2.82
20231105 19:02:50,3.47
20231105 19:02:50,2.01
20231105 19:02:50,1.02
20231105 19:02:50,5.79
20231105 19:02:50,0.97
20231105 19:02:50,1.64
20231105 19:02:50,2.45
20231105 19:02:50,7.79
20231105 19:02:50,1.05
20231105 19:02:50,7.05
20231105 19:02:50,5.13
20231105 19:02:50,1.03
20231105 19:02:50,0.12
20231105 19:02:51,0.32
20231105 19:02:51,0.53
20231105 19:02:51,3.69
20231105 19:02:51,1.95
20231105 19:02:51,3.49
20231105 19:02:51,2.74
20231105 19:02:51,1.21
20231105 19:02:51,21.28
20231105 19:02:51,0.33
20231105 19:02:51,1.19
20231105 19:02:51,4.14
20231105 19:02:51,1.61
20231105 19:02:51,1.53
20231105 19:02:51,2.26
20231105 19:02:51,1.44
20231105 19:02:51,2.36
20231105 19:02:51,0.52
20231105 19:02:51,1.36
20231105 19:02:52,0.46
20231105 19:02:52,2.64
20231105 19:02:52,10.96
20231105 19:02:52,1.38
20231105 19:02:52,2.39
20231105 19:02:52,7.43
20231105 19:02:52,0.71
20231105 19:02:52,6.97
20231105 19:02:52,5.05
20231105 19:02:52,0.1
20231105 19:02:52,0.64
20231105 19:02:52,5.22
20231105 19:02:52,2.63
20231105 19:02:52,1.52
20231105 19:02:52,0.89
20231105 19:02:52,1.76
20231105 19:02:52,5.23
20231105 19:02:52,0.88
20231105 19:02:52,8.62
20231105 19:02:53,1.17
20231105 19:02:53,0.71
20231105 19:02:53,5.21
20231105 19:02:53,1.48
20231105 19:02:53,5.7
20231105 19:02:53,0.36
20231105 19:02:53,4.69
20231105 19:02:53,0.67
20231105 19:02:53,3.34
20231105 19:02:53,5.19
20231105 19:02:53,0.25
20231105 19:02:53,0.19
20231105 19:02:53,0.68
20231105 19:02:53,0.89
20231105 19:02:54,8.12
20231105 19:02:54,0.96
20231105 19:02:54,1.31
20231105 19:02:54,5.93
20231105 19:02:54,1.45
20231105 19:02:54,2
20231105 19:02:54,1.87
20231105 19:02:54,2.64
20231105 19:02:54,5.68
20231105 19:02:54,2.88
20231105 19:02:54,5.25
20231105 19:02:54,2.35
20231105 19:02:54,3.04
20231105 19:02:54,1.17
20231105 19:02:54,2.84
20231105 19:02:54,2.91
20231105 19:02:55,1.41
20231105 19:02:55,1.84
20231105 19:02:55,2.47
20231105 19:02:55,1.02
20231105 19:02:55,0.2
20231105 19:02:55,1.16
20231105 19:02:55,0.13
20231105 19:02:55,4.36
20231105 19:02:55,8.99
20231105 19:02:55,7.31
20231105 19:02:55,0.35
20231105 19:02:55,4.05
20231105 19:02:55,0.33
20231105 19:02:56,4.99
20231105 19:02:56,1.26
20231105 19:02:56,12.38
20231105 19:02:56,0.76
20231105 19:02:56,0.15
20231105 19:02:56,0.87
20231105 19:02:56,5.39
20231105 19:02:56,1.54
20231105 19:02:56,0.4
20231105 19:02:56,3.16
20231105 19:02:56,3.3
20231105 19:02:56,3.31
20231105 19:02:56,1.57
20231105 19:02:56,1.49
20231105 19:02:56,2.16
20231105 19:02:56,1.22
20231105 19:02:57,1.2
20231105 19:02:57,0.27
20231105 19:02:57,0.85
20231105 19:02:57,10.52
20231105 19:02:57,0.45
20231105 19:02:57,2.78
20231105 19:02:57,0.91
20231105 19:02:57,0.68
20231105 19:02:57,2.15
20231105 19:02:57,2.08
20231105 19:02:57,2.49
20231105 19:02:57,6.77
20231105 19:02:57,1.37
20231105 19:02:57,0.61
20231105 19:02:57,0.52
20231105 19:02:57,1.44
20231105 19:02:58,2.04
20231105 19:02:58,0.15
20231105 19:02:58,1.28
20231105 19:02:58,1.25
20231105 19:02:58,2.9
20231105 19:02:58,1.92
20231105 19:02:58,1.42
20231105 19:02:58,2.21
20231105 19:02:58,2.06
20231105 19:02:58,0.76
20231105 19:02:58,0.89
20231105 19:02:58,5.07
20231105 19:02:58,0.42
20231105 19:02:59,0.86
20231105 19:02:59,4.32
20231105 19:02:59,1.15
20231105 19:02:59,0.61
20231105 19:02:59,10.74
20231105 19:02:59,1.25
20231105 19:02:59,3.87
20231105 19:02:59,2.22
20231105 19:02:59,3.22
20231105 19:02:59,0.33
20231105 19:02:59,2.66
20231105 19:02:59,0.42
20231105 19:02:59,2.66
20231105 19:02:59,1.41
20231105 19:02:59,2.05
20231105 19:02:59,1.3
20231105 19:02:59,0.11
20231105 19:02:59,1.64
20231105 19:02:59,5.29
20231105 19:02:59,4.64
20231105 19:02:59,4.74
20231105 19:03:00,0.22
20231105 19:03:00,2.98
20231105 19:03:00,8.99
20231105 19:03:00,1.78
20231105 19:03:00,7.47
20231105 19:03:00,0.43
20231105 19:03:00,4.2
20231105 19:03:00,2.5
20231105 19:03:00,0.23
20231105 19:03:00,0.1
20231105 19:03:00,2.4
20231105 19:03:00,2.5
20231105 19:03:00,5.71
20231105 19:03:00,1.37
20231105 19:03:00,3.41
20231105 19:03:01,1.27
20231105 19:03:01,3.44
20231105 19:03:01,1.08
20231105 19:03:01,5.62
20231105 19:03:01,0.84
20231105 19:03:01,0.75
20231105 19:03:01,1.42
20231105 19:03:01,0.58
20231105 19:03:01,8.83
20231105 19:03:01,4.22
20231105 19:03:01,3.91
20231105 19:03:01,0.28
20231105 19:03:01,1
20231105 19:03:01,0.54
20231105 19:03:02,1.59
20231105 19:03:02,2.58
20231105 19:03:02,0.79
20231105 19:03:02,3.6
20231105 19:03:02,0.36
20231105 19:03:02,3.23
20231105 19:03:02,2.32
20231105 19:03:02,2
20231105 19:03:02,5.34
20231105 19:03:02,1.31
20231105 19:03:02,6.02
20231105 19:03:02,0.85
20231105 19:03:02,1.69
20231105 19:03:02,1.46
20231105 19:03:02,3.16
20231105 19:03:02,1.88
20231105 19:03:02,5.21
20231105 19:03:02,2.24
20231105 19:03:03,0.48
20231105 19:03:03,1.1
20231105 19:03:03,1.46
20231105 19:03:03,6.44
20231105 19:03:03,0.35
20231105 19:03:03,5.1
20231105 19:03:03,2.94
20231105 19:03:03,0.46
20231105 19:03:03,7.18
20231105 19:03:03,0.83
20231105 19:03:03,0.45
20231105 19:03:03,1.87
20231105 19:03:03,0.54
20231105 19:03:03,2.73
20231105 19:03:03,0.37
20231105 19:03:04,0.15
20231105 19:03:04,1.35
20231105 19:03:04,1.28
20231105 19:03:04,3.44
20231105 19:03:04,0.93
20231105 19:03:04,4.25
20231105 19:03:04,5.65
20231105 19:03:04,1.94
20231105 19:03:04,0.7
20231105 19:03:04,3.9
20231105 19:03:04,1.38
20231105 19:03:05,1.84
20231105 19:03:05,4.11
20231105 19:03:05,3.43
20231105 19:03:05,2.09
20231105 19:03:05,4.51
20231105 19:03:05,0.29
20231105 19:03:05,0.99
20231105 19:03:05,0.28
20231105 19:03:05,0.38
20231105 19:03:05,1.36
20231105 19:03:05,0.41
20231105 19:03:05,0.62
20231105 19:03:05,0.61
20231105 19:03:05,3.25
20231105 19:03:06,4.1
20231105 19:03:06,2.13
20231105 19:03:06,2.54
20231105 19:03:06,0.53
20231105 19:03:06,1.06
20231105 19:03:06,4
20231105 19:03:06,7.82
20231105 19:03:06,4.13
20231105 19:03:06,0.23
20231105 19:03:06,6.41
20231105 19:03:06,2.6
20231105 19:03:06,0.7
20231105 19:03:06,1.47
20231105 19:03:06,0.62
20231105 19:03:06,0.14
20231105 19:03:06,3.3
20231105 19:03:06,11.57
20231105 19:03:06,5.7
20231105 19:03:06,2.96
20231105 19:03:06,0.51
20231105 19:03:06,0.14
20231105 19:03:07,3.19
20231105 19:03:07,0.89
20231105 19:03:07,0.22
20231105 19:03:07,1.82
20231105 19:03:07,1.66
20231105 19:03:07,4.55
20231105 19:03:07,1.16
20231105 19:03:07,8.99
20231105 19:03:07,1.78
20231105 19:03:07,3.08
20231105 19:03:07,1.13
20231105 19:03:07,4.28
20231105 19:03:07,2.17
20231105 19:03:07,4.06
20231105 19:03:08,2.18
20231105 19:03:08,1.47
20231105 19:03:08,0.91
20231105 19:03:08,7.33
20231105 19:03:08,0.64
20231105 19:03:08,1.44
20231105 19:03:08,0.61
20231105 19:03:08,3.04
20231105 19:03:08,0.44
20231105 19:03:08,1.61
20231105 19:03:08,1.2
20231105 19:03:08,0.22
20231105 19:03:08,1.78
20231105 19:03:08,1.59
20231105 19:03:08,6.65
20231105 19:03:08,1.25
20231105 19:03:08,2.99
20231105 19:03:08,0.15
20231105 19:03:08,2.52
20231105 19:03:08,0.2
20231105 19:03:08,1.12
20231105 19:03:09,2.02
20231105 19:03:09,4.3
20231105 19:03:09,0.38
20231105 19:03:09,6.34
20231105 19:03:09,0.16
20231105 19:03:09,0.57
20231105 19:03:09,1.68
20231105 19:03:09,2.85
20231105 19:03:09,1.49
20231105 19:03:09,1.23
20231105 19:03:09,0.13
20231105 19:03:09,2.19
20231105 19:03:09,0.97
20231105 19:03:09,0.78
20231105 19:03:09,0.29
20231105 19:03:10,4.14
20231105 19:03:10,0.2
20231105 19:03:10,2.43
20231105 19:03:10,0.74
20231105 19:03:10,5.19
20231105 19:03:10,2.93
20231105 19:03:10,0.42
20231105 19:03:10,8.41
20231105 19:03:10,1.19
20231105 19:03:10,0.51
20231105 19:03:10,4.08
20231105 19:03:10,0.5
20231105 19:03:10,0.14
20231105 19:03:10,3.46
20231105 19:03:10,0.63
20231105 19:03:10,2.87
20231105 19:03:10,0.59
20231105 19:03:10,0.29
20231105 19:03:11,0.55
20231105 19:03:11,0.82
20231105 19:03:11,0.45
20231105 19:03:11,0.17
20231105 19:03:11,2.83
20231105 19:03:11,0.36
20231105 19:03:11,2.5
20231105 19:03:11,1.83
20231105 19:03:11,1.71
20231105 19:03:11,0.49
20231105 19:03:11,0.91
20231105 19:03:11,8.56
20231105 19:03:11,2.85
20231105 19:03:11,2.1
20231105 19:03:11,3.74
20231105 19:03:11,3
20231105 19:03:12,19.79
20231105 19:03:12,5.38
20231105 19:03:12,5.75
20231105 19:03:12,0.79
20231105 19:03:12,0.52
20231105 19:03:12,6.07
20231105 19:03:12,1.63
20231105 19:03:12,0.14
20231105 19:03:12,4.47
20231105 19:03:12,1.39
20231105 19:03:12,0.84
20231105 19:03:12,5.02
20231105 19:03:12,0.19
20231105 19:03:12,0.48
20231105 19:03:12,11.61
20231105 19:03:13,1.15
20231105 19:03:13,0.63
20231105 19:03:13,2.62
20231105 19:03:13,9.77
20231105 19:03:13,4.93
20231105 19:03:13,1.01
20231105 19:03:13,2.07
20231105 19:03:13,0.79
20231105 19:03:13,3.56
20231105 19:03:13,1.03
20231105 19:03:13,3.7
20231105 19:03:13,1.09
20231105 19:03:13,0.55
20231105 19:03:13,1.51
20231105 19:03:13,1.63
20231105 19:03:13,1.02
20231105 19:03:13,0.68
20231105 19:03:13,1.42
20231105 19:03:13,5.93
20231105 19:03:13,0.45
20231105 19:03:13,0.7
20231105 19:03:13,1.79
20231105 19:03:14,4.12
20231105 19:03:14,2.72
20231105 19:03:14,0.52
20231105 19:03:14,0.92
20231105 19:03:14,5.17
20231105 19:03:14,0.11
20231105 19:03:14,5.46
20231105 19:03:14,0.54
20231105 19:03:14,0.3
20231105 19:03:14,1.59
20231105 19:03:14,1.67
20231105 19:03:14,2.03
20231105 19:03:14,8.21
20231105 19:03:15,4.08
20231105 19:03:15,0.69
20231105 19:03:15,2.75
20231105 19:03:15,2.61
20231105 19:03:15,5.93
20231105 19:03:15,2.75
20231105 19:03:15,1.34
20231105 19:03:15,2.69
20231105 19:03:15,0.2
20231105 19:03:15,2.34
20231105 19:03:15,4.76
20231105 19:03:15,1.92
20231105 19:03:15,0.39
20231105 19:03:15,1.84
20231105 19:03:15,0.25
20231105 19:03:15,2.26
20231105 19:03:15,0.64
20231105 19:03:15,2.23
20231105 19:03:15,1.71
20231105 19:03:15,2.26
20231105 19:03:15,1.93
20231105 19:03:15,4.33
20231105 19:03:15,4.06
20231105 19:03:16,0.71
20231105 19:03:16,2.98
20231105 19:03:16,0.34
20231105 19:03:16,1.37
20231105 19:03:16,0.9
20231105 19:03:16,1.05
20231105 19:03:16,2.29
20231105 19:03:16,4.28
20231105 19:03:16,1.97
20231105 19:03:16,7.2
20231105 19:03:16,2.44
20231105 19:03:16,0.51
20231105 19:03:16,1.41
20231105 19:03:16,0.44
20231105 19:03:16,1.11
20231105 19:03:16,0.47
20231105 19:03:16,2.02
20231105 19:03:16,7.74
20231105 19:03:16,0.96
20231105 19:03:16,1.47
20231105 19:03:16,0.22
20231105 19:03:16,0.64
20231105 19:03:17,3.01
20231105 19:03:17,2.96
20231105 19:03:17,0.8
20231105 19:03:17,4.28
20231105 19:03:17,4.08
20231105 19:03:17,1.94
20231105 19:03:17,6.86
20231105 19:03:17,1.45
20231105 19:03:17,0.35
20231105 19:03:17,1.08
20231105 19:03:17,1.5
20231105 19:03:17,0.66
20231105 19:03:17,0.35
20231105 19:03:17,5.66
20231105 19:03:17,2.36
20231105 19:03:17,1.84
20231105 19:03:17,0.47
20231105 19:03:18,0.62
20231105 19:03:18,6.12
20231105 19:03:18,0.92
20231105 19:03:18,6.33
20231105 19:03:18,8.09
20231105 19:03:18,3.09
20231105 19:03:18,2.16
20231105 19:03:18,0.28
20231105 19:03:18,1.58
20231105 19:03:18,0.29
20231105 19:03:18,1.87
20231105 19:03:18,0.67
20231105 19:03:18,3.82
20231105 19:03:18,1.94
20231105 19:03:18,0.46
20231105 19:03:18,3.86
20231105 19:03:18,2.07
20231105 19:03:18,0.67
20231105 19:03:18,3.41
20231105 19:03:18,11.66
20231105 19:03:18,1.75
20231105 19:03:18,0.77
20231105 19:03:18,0.68
20231105 19:03:19,0.52
20231105 19:03:19,0.87
20231105 19:03:19,1.51
20231105 19:03:19,1.49
20231105 19:03:19,2.07
20231105 19:03:19,0.1
20231105 19:03:19,0.61
20231105 19:03:19,2.23
20231105 19:03:19,1.96
20231105 19:03:19,5.42
20231105 19:03:19,2.6
20231105 19:03:19,0.76
20231105 19:03:19,3.3
20231105 19:03:19,1.88
20231105 19:03:19,0.44
20231105 19:03:19,1.41
20231105 19:03:19,0.42
20231105 19:03:19,0.92
20231105 19:03:19,4.62
20231105 19:03:19,3.92
20231105 19:03:19,0.12
20231105 19:03:19,1.69
20231105 19:03:20,0.34
20231105 19:03:20,2.85
20231105 19:03:20,1.3
20231105 19:03:20,1.12
20231105 19:03:20,3.29
20231105 19:03:20,0.25
20231105 19:03:20,3.33
20231105 19:03:20,1.63
20231105 19:03:20,1.7
20231105 19:03:20,3.7
20231105 19:03:20,2.89
20231105 19:03:20,3.49
20231105 19:03:20,5.65
20231105 19:03:20,2.95
20231105 19:03:20,7.66
20231105 19:03:20,2.81
20231105 19:03:20,4.29
20231105 19:03:20,9.04
20231105 19:03:21,2.27
20231105 19:03:21,1.99
20231105 19:03:21,2.15
20231105 19:03:21,5.44
20231105 19:03:21,0.8
20231105 19:03:21,0.65
20231105 19:03:21,3.38
20231105 19:03:21,1.91
20231105 19:03:21,2.74
20231105 19:03:21,0.15
20231105 19:03:21,1.37
20231105 19:03:21,0.39
20231105 19:03:21,3.68
20231105 19:03:21,3.99
20231105 19:03:21,1.21
20231105 19:03:21,2.9
20231105 19:03:21,0.63
20231105 19:03:22,1.83
20231105 19:03:22,2.14
20231105 19:03:22,3.57
20231105 19:03:22,1.11
20231105 19:03:22,0.82
20231105 19:03:22,1.85
20231105 19:03:22,0.48
20231105 19:03:22,5.09
20231105 19:03:22,1.07
20231105 19:03:22,0.33
20231105 19:03:22,1.19
20231105 19:03:22,0.48
20231105 19:03:22,0.1
20231105 19:03:22,5.33
20231105 19:03:22,4.22
20231105 19:03:22,1.06
20231105 19:03:22,0.38
20231105 19:03:22,0.55
20231105 19:03:22,4.94
20231105 19:03:23,0.33
20231105 19:03:23,0.18
20231105 19:03:23,5.01
20231105 19:03:23,1.19
20231105 19:03:23,0.47
20231105 19:03:23,0.66
20231105 19:03:23,0.47
20231105 19:03:23,3.06
20231105 19:03:23,1.6
20231105 19:03:23,1.64
20231105 19:03:23,1.56
20231105 19:03:23,6.38
20231105 19:03:23,0.87
20231105 19:03:23,1.2
20231105 19:03:23,1.49
20231105 19:03:23,5.2
20231105 19:03:24,4.34
20231105 19:03:24,0.3
20231105 19:03:24,3.29
20231105 19:03:24,2.52
20231105 19:03:24,0.46
20231105 19:03:24,1.15
20231105 19:03:24,1.11
20231105 19:03:24,3.54
20231105 19:03:24,1.22
20231105 19:03:24,3.13
20231105 19:03:24,1.09
20231105 19:03:24,1.02
20231105 19:03:24,3.15
20231105 19:03:24,1.93
20231105 19:03:24,1.99
20231105 19:03:24,4.47
20231105 19:03:25,6.26
20231105 19:03:25,2.03
20231105 19:03:25,1.55
20231105 19:03:25,0.19
20231105 19:03:25,0.44
20231105 19:03:25,3.14
20231105 19:03:25,1.08
20231105 19:03:25,0.8
20231105 19:03:25,0.66
20231105 19:03:25,0.45
20231105 19:03:25,0.2
20231105 19:03:25,3.97
20231105 19:03:25,0.31
20231105 19:03:26,1.8
20231105 19:03:26,4.11
20231105 19:03:26,1.05
20231105 19:03:26,0.45
20231105 19:03:26,0.39
20231105 19:03:26,0.78
20231105 19:03:26,0.37
20231105 19:03:26,5.32
20231105 19:03:26,1.58
20231105 19:03:26,2.19
20231105 19:03:26,1.3
20231105 19:03:26,7
20231105 19:03:26,8.21
20231105 19:03:26,0.85
20231105 19:03:26,1.92
20231105 19:03:26,0.3
20231105 19:03:27,0.36
20231105 19:03:27,0.84
20231105 19:03:27,0.66
20231105 19:03:27,1.58
20231105 19:03:27,2.24
20231105 19:03:27,3.76
20231105 19:03:27,1.91
20231105 19:03:27,1.43
20231105 19:03:27,1.19
20231105 19:03:27,1.65
20231105 19:03:27,2.71
20231105 19:03:27,3.86
20231105 19:03:27,1.6
20231105 19:03:27,0.18
20231105 19:03:27,0.22
20231105 19:03:27,0.93
20231105 19:03:27,2.86
20231105 19:03:27,0.33
20231105 19:03:27,0.96
20231105 19:03:27,2.75
20231105 19:03:27,0.56
20231105 19:03:28,2.27
20231105 19:03:28,1.59
20231105 19:03:28,0.57
20231105 19:03:28,2.16
20231105 19:03:28,2.23
20231105 19:03:28,0.17
20231105 19:03:28,1.63
20231105 19:03:28,1.77
20231105 19:03:28,1.69
20231105 19:03:28,4.88
20231105 19:03:28,0.86
20231105 19:03:28,0.7
20231105 19:03:28,1.95
20231105 19:03:28,6.8
20231105 19:03:28,0.96
20231105 19:03:28,2.49
20231105 19:03:28,0.14
20231105 19:03:29,2.99
20231105 19:03:29,0.16
20231105 19:03:29,0.48
20231105 19:03:29,1.27
20231105 19:03:29,5.02
20231105 19:03:29,1.12
20231105 19:03:29,0.64
20231105 19:03:29,1.94
20231105 19:03:29,0.47
20231105 19:03:29,1.45
20231105 19:03:29,1.16
20231105 19:03:29,2.69
20231105 19:03:29,1.35
20231105 19:03:29,8.28
20231105 19:03:29,0.13
20231105 19:03:29,0.27
20231105 19:03:29,0.26
20231105 19:03:29,2.77
20231105 19:03:29,0.81
20231105 19:03:29,0.3
20231105 19:03:29,9.75
20231105 19:03:29,10.35
20231105 19:03:30,6.27
20231105 19:03:30,1.82
20231105 19:03:30,2.97
20231105 19:03:30,0.47
20231105 19:03:30,3.89
20231105 19:03:30,2.3
20231105 19:03:30,1.84
20231105 19:03:30,2.29
20231105 19:03:30,0.39
20231105 19:03:30,3.08
20231105 19:03:30,1.16
20231105 19:03:30,1.45
20231105 19:03:30,7.51
20231105 19:03:30,2.77
20231105 19:03:30,0.46
20231105 19:03:30,2.1
20231105 19:03:30,0.31
20231105 19:03:30,6.27
20231105 19:03:30,4.4
20231105 19:03:30,1.06
20231105 19:03:30,0.32
20231105 19:03:30,5.26
20231105 19:03:30,0.36
20231105 19:03:30,0.42
20231105 19:03:30,2.43
20231105 19:03:31,4.05
20231105 19:03:31,6.96
20231105 19:03:31,4.58
20231105 19:03:31,5.23
20231105 19:03:31,0.74
20231105 19:03:31,0.55
20231105 19:03:31,0.86
20231105 19:03:31,4.28
20231105 19:03:31,3.58
20231105 19:03:31,0.39
20231105 19:03:31,1.69
20231105 19:03:31,5.78
20231105 19:03:31,0.95
20231105 19:03:31,2.81
20231105 19:03:31,3.48
20231105 19:03:31,3.4
20231105 19:03:32,1.64
20231105 19:03:32,1.41
20231105 19:03:32,0.39
20231105 19:03:32,0.16
20231105 19:03:32,3.09
20231105 19:03:32,4.97
20231105 19:03:32,1.02
20231105 19:03:32,3.21
20231105 19:03:32,0.23
20231105 19:03:32,0.1
20231105 19:03:32,0.62
20231105 19:03:32,1.26
20231105 19:03:32,3.61
20231105 19:03:33,0.19
20231105 19:03:33,1.62
20231105 19:03:33,0.41
20231105 19:03:33,0.15
20231105 19:03:33,4.42
20231105 19:03:33,2.54
20231105 19:03:33,1.67
20231105 19:03:33,3.91
20231105 19:03:33,0.27
20231105 19:03:33,2.54
20231105 19:03:33,3
20231105 19:03:33,0.92
20231105 19:03:33,3.65
20231105 19:03:33,4.39
20231105 19:03:33,2.41
20231105 19:03:33,3.83
20231105 19:03:33,2.79
20231105 19:03:33,12.09
20231105 19:03:33,1.93
20231105 19:03:33,2.02
20231105 19:03:34,4.97
20231105 19:03:34,6.09
20231105 19:03:34,0.25
20231105 19:03:34,2.41
20231105 19:03:34,1.46
20231105 19:03:34,1.45
20231105 19:03:34,1.08
